"","site","latitude","longitude","N","npp.mean","npp.sd","npp.cv"
"2489","220_416194",43.919,-77.0471,9,6809.11111111111,2567.5922789865,0.377081859451038
"2490","220_416842",42.4756,-88.0475,11,6815.45454545455,612.389314674311,0.0898530407018464
"2491","220_416843",42.42175,-87.9324,11,6292.54545454545,362.639314922242,0.0576299873464223
"2492","220_416891",43.6302,-81.4652,11,6560.27272727273,550.271949295817,0.0838794318730372
"2493","220_416903",43.93678,-79.85445,11,6432.36363636364,249.014566934255,0.0387127626812822
"2494","220_416904",43.9302,-79.73825,11,6445.45454545455,346.635648379206,0.0537798608204692
"2495","220_416914",44.0501,-78.3714,11,6540.45454545455,468.628075052352,0.0716506890760424
"2496","220_416920",43.9418,-77.4919,11,5957.90909090909,384.578848754181,0.0645492978973097
"2497","220_417572",42.335,-87.9829,11,6278,584.599349982533,0.0931187241131782
"2498","220_417633",43.87937,-79.816,11,6339.18181818182,308.674527028655,0.0486931178000488
"2499","220_417638",44.0146,-79.1055,11,6793.72727272727,577.386195004538,0.0849881327032947
"2500","220_417644",43.9517,-78.2164,11,6665.27272727273,454.832296766422,0.0682391126930718
"2501","220_417659",43.5938,-76.1872,11,6930.81818181818,421.623485631865,0.0608331476272055
"2502","220_418315",42.6318,-86.1548,11,7636.45454545455,450.896077524825,0.0590452119947747
"2503","220_418317",42.6814,-86.0025,11,7244.27272727273,355.114654980357,0.0490200560290126
"2504","220_418371",43.89713,-78.5878,11,4779.54545454545,460.257181070836,0.096297270409495
"2505","220_418372",43.924,-78.4737,11,6742.72727272727,278.273998393343,0.041270243795696
"2506","220_418373",43.9381,-78.337,11,6576.90909090909,456.750797381998,0.0694476373427968
"2507","220_419046",42.5881,-85.977,11,6974.09090909091,580.145577341662,0.0831858352441933
"2508","220_419050",42.6843,-85.5155,11,6753.90909090909,374.229997339993,0.0554093921464999
"2509","220_419089",43.6142,-80.2447,11,5978.63636363636,313.388663715608,0.0524180841005351
"2510","220_419100",43.88837,-78.6747,11,5192.72727272727,276.359943157141,0.0532205772886651
"2511","220_419116",43.4836,-76.4653,11,10535.9090909091,354.233667102791,0.0336215569103991
"2512","220_419815",43.4732,-80.64875,11,5781.18181818182,700.029544831048,0.121087619598722
"2513","220_419816",43.4851,-80.6068,11,6142.63636363636,233.932585471658,0.0380834175463339
"2514","220_419820",43.5621,-80.0376,11,6156.45454545455,256.744761830252,0.0417033472649957
"2515","220_420524",42.9061,-83.4261,11,9142,553.934833712414,0.0605923029656983
"2516","220_420548",43.49367,-80.2265,11,5598.81818181818,590.408133104858,0.105452278307978
"2517","220_420549",43.48307,-80.03703,11,5662.63636363636,308.417014033685,0.0544652692188113
"2518","220_420550",43.51887,-79.95253,11,6011.54545454545,370.309698397534,0.061599750213572
"2519","220_420578",43.27535,-76.07535,11,7184.27272727273,414.738252614608,0.0577286342485566
"2520","220_421256",42.8767,-83.1435,11,6550.63636363636,413.216232190187,0.0630803191097611
"2521","220_421278",43.3985,-80.13247,11,6115.27272727273,531.848491754765,0.0869705269861214
"2522","220_421305",43.2669,-76.4137,11,6459.18181818182,456.104334156521,0.0706133295199467
"2523","220_421306",43.21825,-76.29165,11,6726,483.875397184027,0.071941034371696
"2524","220_421969",42.4177,-85.3333,11,6407.09090909091,368.742580819046,0.0575522629616265
"2525","220_421985",42.78785,-83.19005,11,6254.54545454545,426.306547835326,0.068159477124834
"2526","220_422006",43.27729,-80.34461,11,5880,285.335241426642,0.0485264016031704
"2527","220_422008",43.3307,-79.9916,11,6063.36363636364,211.837802446718,0.0349373409135927
"2528","220_422031",43.24805,-76.90715,11,7467.36363636364,397.773622234374,0.0532682806951232
"2529","220_422690",42.1399,-86.421,11,7542.09090909091,435.935879355085,0.0578004010571692
"2530","220_422715",42.72655,-83.1443,11,6717.18181818182,406.415752200088,0.0605039082163918
"2531","220_422729",43.0414,-81.27075,11,5154.81818181818,309.66847375276,0.0600735977158238
"2532","220_422754",43.3025,-77.74885,11,8052.27272727273,376.013853709964,0.0466966118070517
"2533","220_422755",43.2874,-77.6817,11,7550.81818181818,388.855967726308,0.0514985208705786
"2534","220_422762",43.1054,-76.6906,11,8893.54545454545,611.722055125751,0.0687826984471196
"2535","220_423448",42.7544,-82.6369,11,6856.18181818182,322.854090320014,0.0470894878347364
"2536","220_423463",43.1221,-80.5595,11,5604.81818181818,394.201171530938,0.0703325529469825
"2537","220_423491",43.0622,-76.7454,11,5816.81818181818,322.290495727633,0.0554066648902706
"2538","220_424178",42.65217,-82.5617,11,6665.36363636364,365.913725549418,0.0548977888547797
"2539","220_424190",42.9684,-80.896,11,6255.90909090909,307.212126891324,0.049107511382759
"2540","220_424194",43.05887,-80.39197,11,5128.72727272727,351.082637254847,0.0684541443881756
"2541","220_424198",43.1097,-79.8819,11,5798,271.466756712493,0.0468207583153662
"2542","220_424203",43.247,-79.14177,11,6875.45454545455,355.046014943518,0.0516396425278156
"2543","220_424204",43.2732,-78.9984,11,7729.27272727273,414.550139526955,0.05363378343013
"2544","220_424205",43.29775,-78.8997,11,7130.45454545455,436.364151514847,0.0611972418775205
"2545","220_424206",43.3327,-78.7198,11,8403.45454545455,337.339699305126,0.0401429789951793
"2546","220_424215",43.1581,-77.5224,11,6567.09090909091,366.666730027543,0.0558339659224088
"2547","220_424216",43.08245,-77.3818,11,5991,372.567846170332,0.0621879229127578
"2548","220_424220",42.9799,-76.772,11,5688.54545454545,397.187452882481,0.0698223220779763
"2549","220_424221",42.9723,-76.766,11,5688.81818181818,294.21788463036,0.0517186303423615
"2550","220_424907",42.5785,-82.60483,11,5413.36363636364,527.607102440305,0.0974638206264523
"2551","220_424908",42.60915,-82.4766,11,5437.63636363636,242.522688723044,0.0446007552739072
"2552","220_424931",43.16062,-79.3494,11,7249,283.356665705961,0.0390890696242187
"2553","220_424944",43.01963,-77.57143,11,6119.63636363636,388.350170008273,0.0634596807607553
"2554","220_424946",43.0403,-77.2955,11,6291.18181818182,298.408383991408,0.0474328023915941
"2555","220_424950",42.9235,-76.7889,11,6553.81818181818,259.467076208839,0.0395902158117022
"2556","220_425603",41.67725,-86.99995,11,9265.72727272727,850.132470960743,0.0917502151680011
"2557","220_425638",42.52402,-82.39922,11,5945.45454545455,415.691800168433,0.0699175810680851
"2558","220_425654",42.937,-80.313,11,4580.36363636364,199.618773028627,0.0435814247244145
"2559","220_425661",43.0736,-79.31035,11,7013.63636363636,446.273519879294,0.0636294065932888
"2560","220_425662",43.081,-79.2151,11,6139.27272727273,292.275243874363,0.0476074702750991
"2561","220_425667",43.13113,-78.45498,11,6470.27272727273,361.048498379121,0.0558011251762653
"2562","220_425668",43.1217,-78.34455,11,8803.09090909091,634.013163040872,0.0720216534837927
"2563","220_426364",42.3458,-82.9276,11,3905.90909090909,412.189144579392,0.105529630871019
"2564","220_426376",42.7082,-81.2466,11,6608.09090909091,337.034554473411,0.0510033168596008
"2565","220_426377",42.7163,-81.1195,11,7444.90909090909,381.983888284691,0.0513080661725108
"2566","220_426393",43.06013,-78.983,11,6126,529.924900339661,0.0865042279366081
"2567","220_427092",42.2563,-83.09146,11,4383.36363636364,511.028623998162,0.116583670986992
"2568","220_427097",42.37036,-82.40534,11,5927.27272727273,347.979335854614,0.0587081701595208
"2569","220_427113",42.7966,-80.2087,11,6633.45454545455,341.625339703121,0.0515003664172559
"2570","220_427118",42.87545,-79.57815,11,6475.72727272727,454.677927968599,0.0702126431240378
"2571","220_427120",42.9339,-79.28747,11,5196.81818181818,436.255388088633,0.0839466328868182
"2572","220_427121",42.99965,-79.13905,11,6929.81818181818,368.227597602846,0.0531366895842907
"2573","220_427125",42.9609,-78.6076,11,6350.63636363636,372.141444272812,0.0585990793621388
"2574","220_427823",42.2067,-82.8525,11,5502.90909090909,463.887799914043,0.0842986486330283
"2575","220_427825",42.3015,-82.6119,11,4179.90909090909,486.918977766415,0.116490327223962
"2576","220_427851",42.8749,-79.1446,11,6290.09090909091,344.166080416259,0.0547155971814087
"2577","220_427854",42.935,-78.6587,11,6497.45454545455,370.261357323814,0.0569856017819838
"2578","220_428536",41.7079,-85.0273,11,6141.09090909091,426.682423951457,0.0694799067898216
"2579","220_428560",42.28245,-81.86435,11,9573.90909090909,457.857500658328,0.0478234644083979
"2580","220_428570",42.58956,-80.48307,11,6509.18181818182,403.031715422451,0.0619174155339585
"2581","220_429280",42.0502,-83.0751,11,6477.27272727273,310.139030407039,0.0478811134663499
"2582","220_429301",42.5617,-80.2794,11,4351.90909090909,582.116045912747,0.133761076748767
"2583","220_430743",41.9709,-82.52462,11,4350.45454545455,436.210124512571,0.100267712248214
"2584","220_431473",41.9426,-82.5098,11,7058.27272727273,536.892184876832,0.0760656616175107
"2585","220_432233",42.4423,-78.38357,11,6567.54545454545,396.455637779655,0.060365876494279
"2586","220_432926",41.6175,-83.246,11,5719.90909090909,331.581198063296,0.05796966224346
"2587","220_432927",41.61063,-83.18843,11,5663.90909090909,354.787106458353,0.0626399719281878
"2588","220_434400",41.7605,-81.2846,11,2427,188.562456496515,0.0776936367929603
"2589","220_434451",41.5164,-74.5381,11,8757.54545454545,603.087616128264,0.0688649141769789
"2590","220_435114",41.3748,-83.3132,11,6121.63636363636,219.511399579736,0.0358582879707906
"2591","220_435116",41.443,-83.0559,11,5106.18181818182,199.954904006788,0.0391593780101599
"2592","220_435117",41.4047,-82.9589,11,6585.27272727273,333.869462787207,0.0506994131624186
"2593","220_435129",41.72005,-81.33512,11,7382.90909090909,297.303365115652,0.0402691353035534
"2594","220_436587",41.5558,-81.43035,11,6775,444.898415371419,0.0656676627854494
"2595","220_436654",40.8972,-72.6394,11,10016.6363636364,384.203402568815,0.0383565289405531
"2596","220_437274",40.4143,-86.9151,11,4413.45454545455,332.830095885683,0.0754126030885414
"2597","220_437312",41.3853,-82.0483,11,6833,330.895753976989,0.0484261311249801
"2598","220_437320",41.4834,-81.0143,11,6842.45454545455,338.110740331142,0.049413662609677
"2599","220_437379",40.9002,-73.2298,11,7651.54545454545,389.724867986728,0.0509341374630676
"2600","220_437382",40.8948,-72.8377,11,8829.36363636364,384.559039089519,0.0435545589611597
"2601","220_438041",41.2821,-82.1584,11,7010.09090909091,529.540452570992,0.0755397411300711
"2602","220_438043",41.3189,-81.8088,11,9608.81818181818,448.923783772216,0.046719979010704
"2603","220_438044",41.2945,-81.7768,11,7294.90909090909,492.98203913438,0.0675789146911691
"2604","220_438045",41.33635,-81.59815,11,7240.27272727273,446.742004049114,0.0617023723935594
"2605","220_438775",41.26745,-81.5627,11,6780.54545454545,463.233496983187,0.0683180284076779
"2606","220_439504",41.2186,-81.5566,11,8671.63636363636,886.348156508183,0.102212329869481
"2607","220_440236",41.1773,-81.3199,11,5917.63636363636,668.053182422967,0.112891894900492
"2608","220_443148",40.7256,-81.9894,11,6131.54545454545,403.407824325797,0.065792193390125
"2609","220_444610",40.64925,-81.6043,11,6341.63636363636,518.363052835997,0.0817396367613172
"2610","224_380335",45.4,-93.2,11,5600,449.538652398211,0.0802747593568235
"2611","229_489822",35.34883,-83.50858,11,6410.09090909091,1061.20492408822,0.165552242415658
"2612","229_490551",35.30514,-83.51054,11,6582.18181818182,1120.6165997505,0.170250022060321
"2613","229_490552",35.27876,-83.43201,11,7519.27272727273,577.193224303455,0.0767618419012719
"2614","229_491281",35.23418,-83.45113,11,9385.90909090909,1386.57963742047,0.147729924079861
"2615","229_491282",35.22991,-83.36667,11,7284.36363636364,659.448295581583,0.0905292937724317
"2616","229_492010",35.14309,-83.49158,11,7270.54545454545,848.881424421145,0.116756222724725
"2617","229_492011",35.14821,-83.40184,11,7312.90909090909,710.380666198828,0.0971406395687217
"2618","229_492012",35.16355,-83.30066,11,6160.54545454545,1254.09372565501,0.203568618218652
"2619","229_492740",35.07565,-83.42958,11,6238.18181818182,1260.15807089284,0.202007268723714
"2620","229_492741",35.07353,-83.35282,11,7069.63636363636,757.44679981201,0.107140843015355
"2621","229_492742",35.09408,-83.25395,11,5983,1375.22834467589,0.229855982730385
"2622","229_493470",34.99382,-83.40081,11,6011.45454545455,1256.38189764389,0.208997986784061
"2623","229_493472",35.0625,-83.19372,11,5898.18181818182,920.921475282428,0.156136501666256
"2624","229_494199",34.93713,-83.42017,11,7935.45454545455,492.961126994079,0.0621213471982458
"2625","229_494200",34.94951,-83.3822,11,6859.72727272727,544.379112551004,0.0793587107632299
"2626","233_420607",42.53,-72.19,11,9426.27272727273,398.039468120711,0.0422266021403217
"2627","234_407478",43.95347,-71.73956,11,9247.09090909091,695.080348527486,0.0751674613519961
"2628","235_407478",43.95305,-71.73531,11,9247.09090909091,695.080348527486,0.0751674613519961
"2629","236_426984",39.0931,-96.5586,11,3727.72727272727,1102.60755401993,0.295785467484923
"2630","239_431262",34.35,-106.88,11,1187,146.604911241063,0.123508771053971
"2631","240_431262",34.35,-106.88,11,1187,146.604911241063,0.123508771053971
"2632","241_2842360",9.3636,-79.9547,11,9246.45454545455,499.273344699347,0.053996193053778
"2633","242_392141",45.99328,-74.00157,11,6119.54545454545,466.820814368075,0.0762835765884101
"2634","243_473837",37.44663,-75.66746,11,9464,529.360935468419,0.0559341647789961
"2635","253_381820",46.02139,-89.65293,11,6550.09090909091,653.453510901189,0.0997625101652036
"2636","254_408809",43.08111,-89.38316,11,2068.27272727273,251.953603232457,0.121818365590832
"2637","255_382567",46.3667,-87.1333,11,7645.09090909091,515.203543183751,0.0673901133825777
"2638","257_408809",43.08111,-89.38316,11,2068.27272727273,251.953603232457,0.121818365590832
"2639","270_1095505",41.3,1.9,11,10339.7272727273,587.912253811586,0.0568595513502857
"2640","275_4369007",-31.96753,115.83329,11,8013.45454545455,919.224495282449,0.114710140310693
"2641","276_421308",43.2,-76.0667,11,6310.09090909091,479.132226957331,0.0759311131741458
"2642","277_296972",44.33,-122.33,11,8045.36363636364,653.78119776073,0.0812618580477523
"2643","279_296972",44.33,-122.33,11,8045.36363636364,653.78119776073,0.0812618580477523
"2644","293_599943",51.80957,-0.356322,11,5519.90909090909,454.818525248358,0.0823960173542373
"2645","294_4281314",21.0833,105.1,11,9909.72727272727,864.764140203454,0.087264171495757
"2646","298_421856",38.8,-99.3,11,3295.81818181818,515.021517644034,0.156265148510078
"2647","299_1131303",42.77,10.3,11,11264.1818181818,542.467292688106,0.0481586058751729
"2648","300_421968",42.40885,-85.383181,11,6640.54545454545,460.165266754535,0.0692963055376049
"2649","301_426984",39.106,-96.611,11,3975.27272727273,1031.24643911231,0.259415267797187
"2650","302_3209389",-22.379,-49.6803,11,13597.9090909091,1367.4536521978,0.100563523631145
"2651","303_3246559",-27.85972,-50.194287,11,18302.2727272727,821.161992655419,0.0448666679210709
"2652","304_1520913",-34.25262,18.389406,11,7325.36363636364,1122.68893935295,0.153260506247068
"2653","304_1520914",-34.21913,18.391291,11,7824.72727272727,603.262644444207,0.0770969547458672
"2654","304_1521642",-34.32104,18.438897,11,8001.63636363636,527.33467034271,0.0659033535614284
"2655","304_1521643",-34.2787,18.430495,11,7642,1144.53125776451,0.149768549825243
"2656","305_493469",35,-83.5,11,8285.27272727273,1026.5131359032,0.123896119016603
"2657","306_423438",42.457,-83.946,11,5970.90909090909,209.575978845599,0.0350995092463701
"2658","307_421968",42.40885,-85.38318,11,6640.54545454545,460.165266754535,0.0692963055376049
"2659","308_453382",40.17074,-79.260178,11,8758.27272727273,848.285457957295,0.0968553371620623
"2660","309_600642",51.73542,-5.297089,11,7662.54545454545,637.25997263854,0.0831655716000372
"2661","309_553238",57.24398,-3.695133,11,4321.45454545455,392.932147739623,0.0909259008990208
"2662","309_577319",54.16809,-2.802796,11,5618.81818181818,502.848052234831,0.0894935618066424
"2663","309_585344",53.35453,-2.386972,11,5690.63636363636,321.256680156934,0.0564535597828374
"2664","309_587548",53.09639,0.321957,11,5916.27272727273,448.240134505845,0.0757639404349221
"2665","309_591202",52.69663,1.456091,11,7140.63636363636,645.093678891256,0.0903412029460554
"2666","309_592650",52.60337,-0.352054,11,5971.36363636364,362.06415805138,0.0606334130861716
"2667","309_593380",52.49154,-0.234415,11,6453.63636363636,591.753880042585,0.0916930931183045
"2668","309_594109",52.42425,-0.216345,11,5014.81818181818,494.635991044287,0.0986348802909043
"2669","309_594839",52.36692,-0.069689,11,5712.63636363636,361.612298664543,0.0633004230702266
"2670","309_594850",52.29945,1.634184,11,6858.81818181818,598.440442848212,0.0872512475158764
