"rarefyID","x","y","start","end"
"68_1531116",19.10165,-35.5793,1988,1998
"68_1531117",19.20385,-35.51835,1988,1991
"68_1531118",19.2366,-35.45515,1988,1998
"68_1531119",19.3046999997065,-35.3621250001995,1988,1998
"68_1531121",19.37,-35.21835,1988,1991
"68_1531122",19.463333332754,-35.1218000000146,1988,1997
"68_1531124",19.5350999999178,-34.9625666667172,1989,1997
"68_1531126",19.6600399985436,-34.8231199999085,1988,1996
"68_1531849",19.4286666669632,-35.3776000010367,1993,1999
"68_1531850",19.458250000499,-35.271575000106,1992,1995
"68_1531851",19.5071,-35.23695,1993,1996
"68_1531852",19.5665,-35.1111999999988,1992,1996
"68_1531853",19.6451,-35.0832,1993,1999
"68_1531854",19.6651500002814,-34.9580749999924,1992,1997
"68_1531855",19.7331,-34.937,1993,1999
"68_1531856",19.7851999994119,-34.8272999999745,1992,2000
"68_1532576",19.35815,-35.5729,1989,1994
"68_1532580",19.6281666666002,-35.2989000000336,1988,1993
"68_1532582",19.71885,-35.1604999999436,1988,1993
"68_1532584",19.8151250006119,-34.9844250008067,1988,2000
"68_1532586",19.8872000001984,-34.8455599999672,1988,1998
"68_1533308",19.6061750000555,-35.4663250000307,1991,1998
"68_1533309",19.62165,-35.37265,1991,2000
"68_1533310",19.6918666674074,-35.2960999999674,1989,1998
"68_1533312",19.8059999978678,-35.1421666670351,1997,2000
"68_1533315",19.9694999999028,-34.879399999943,1989,2000
"68_1533316",20.0677500000075,-34.8520749999809,1991,2000
"68_1533317",20.10235,-34.78835,1989,1993
"68_1534034",19.5078999998867,-35.7538333331072,1997,2000
"68_1534038",19.7486,-35.4491,1993,1999
"68_1534042",19.968,-35.1755,1990,1994
"68_1534044",20.046499999949,-34.9983250000444,1990,2000
"68_1534047",20.19175,-34.72705,1993,1998
"68_1534767",19.8044333338319,-35.5152333333778,1990,1993
"68_1534769",19.9093500019177,-35.3697749999397,1990,2000
"68_1534770",19.9123333332045,-35.30139999991,1993,1999
"68_1534771",20.03735,-35.2421,1993,2000
"68_1534772",20.0359333315299,-35.1485000001657,1993,2000
"68_1534774",20.1415666662374,-35.0069333333575,1993,1995
"68_1534775",20.2075666672918,-34.9204333333267,1989,1993
"68_1534776",20.2502,-34.8705,1993,1998
"68_1534777",20.3159249992432,-34.7625249998928,1992,2000
"68_1534778",20.3522200001319,-34.6876800000044,1990,2000
"68_1535495",19.85325,-35.6991,1996,2000
"68_1535496",19.8629,-35.59065,1993,1999
"68_1535497",19.91275,-35.5408,1996,2000
"68_1535500",20.1199,-35.32625,1993,2000
"68_1535501",20.11165,-35.2056,1991,1996
"68_1535502",20.17175,-35.1354,1993,1995
"68_1535504",20.2462,-35.02135,1992,1998
"68_1535505",20.3869,-34.90725,1993,2000
"68_1535506",20.3871666666895,-34.8225999996357,1990,1994
"68_1535511",20.675333333155,-34.4801000000029,1993,1998
"68_1536223",19.8403,-35.827,1994,1996
"68_1536230",20.19775,-35.3436,1991,1995
"68_1536231",20.25215,-35.22065,1989,1993
"68_1536232",20.2966666663658,-35.1639000001072,1992,1998
"68_1536233",20.3377666665261,-35.0555666665959,1991,1993
"68_1536234",20.4062499996328,-34.9744249995283,1990,1999
"68_1536961",20.41515,-35.20315,1991,1993
"68_1536962",20.4415000010503,-35.1515750000139,1990,1999
"68_1536963",20.4493000002656,-35.0548333329319,1992,2000
"68_1536970",20.8116666666241,-34.5226666662577,1988,1991
"68_1537687",20.29525,-35.52175,1991,1998
"68_1537690",20.4397499996803,-35.2929499998974,1990,2000
"68_1537692",20.5595000000011,-35.1611666680413,1992,1996
"68_1537696",20.73575,-34.79595,1993,1998
"68_1537698",20.8636666665939,-34.6703333325855,1988,1991
"68_1537701",21.00255,-34.4052,1996,1999
"68_1538415",20.277,-35.67665,1991,1995
"68_1538418",20.4785999999338,-35.4551500000417,1990,2000
"68_1538419",20.5058999999874,-35.3607666666616,1991,1994
"68_1538420",20.5645,-35.30435,1993,1996
"68_1538427",20.9099999997607,-34.7844666666819,1988,1992
"68_1538430",21.03925,-34.54675,1991,1996
"68_1539145",20.391,-35.6721,1989,1998
"68_1539146",20.5100500000435,-35.6205500000447,1990,2000
"68_1539152",20.7929,-35.1281,1993,1998
"68_1539155",20.9549666667339,-34.9161000001786,1988,1993
"68_1539158",21.0814666669891,-34.7019333332885,1991,1999
"68_1539161",21.2681000021448,-34.4521333334497,1998,2000
"68_1539873",20.4259,-35.8416,1989,1998
"68_1539874",20.5293666666338,-35.7830333333704,1994,2000
"68_1539885",21.08995,-34.8746,1996,1999
"68_1539889",21.2949000021133,-34.5970333336316,1990,2000
"68_1539891",21.3838333342823,-34.4501000000888,1993,1995
"68_1540604",20.62165,-35.77735,1990,1996
"68_1540608",20.852,-35.45745,1993,1998
"68_1540612",21.0122666667108,-35.1329000000571,1988,1995
"68_1540613",21.11775,-35.03915,1996,1999
"68_1540617",21.2985,-34.75495,1998,2000
"68_1541332",20.5891,-35.9425,1990,2000
"68_1541340",21.0701000000016,-35.294100000036,1988,1995
"68_1541341",21.1465,-35.2019,1996,1999
"68_1541345",21.32815,-34.9185,1998,2000
"68_1541347",21.3841,-34.77965,1990,1993
"68_1541348",21.42265,-34.6641,1989,1994
"68_1542064",20.90935,-35.7874,1993,1998
"68_1542068",21.11365,-35.4548,1988,1995
"68_1542069",21.13135,-35.35865,1988,1999
"68_1542076",21.473,-34.8255,1989,1994
"68_1542077",21.48875,-34.7455,1992,1995
"68_1542787",20.62335,-36.28025,1990,1999
"68_1542797",21.16935,-35.51875,1988,1999
"68_1542801",21.3199,-35.232,1994,2000
"68_1542802",21.4059,-35.1069,1990,1998
"68_1542805",21.5251,-34.91135,1992,1995
"68_1542811",21.8547666666327,-34.4247333330667,1988,1994
"68_1542813",21.98655,-34.25925,1998,2000
"68_1543515",20.66575,-36.44275,1990,2000
"68_1543530",21.4384,-35.2765,1990,1998
"68_1543533",21.5533333333169,-35.0798333333517,1989,1995
"68_1543537",21.762,-34.737,1991,1999
"68_1543540",21.909,-34.54255,1988,1993
"68_1543542",22.0172999999976,-34.3559750000164,1991,2000
"68_1543544",22.1376,-34.2166,1988,1999
"68_1544249",20.9689,-36.116,1993,1998
"68_1544258",21.46865,-35.43735,1990,1998
"68_1544260",21.5527,-35.2907,1994,1996
"68_1544261",21.5934000000124,-35.2427333333491,1989,1995
"68_1544265",21.8,-34.901,1991,1999
"68_1544270",22.0587999999895,-34.5076666657314,1991,2000
"68_1544275",22.2942333333411,-34.1060000000228,1989,1994
"68_1544983",21.27435,-35.86525,1996,1999
"68_1544986",21.4966,-35.59565,1990,1998
"68_1544988",21.5644666671551,-35.4496333333017,1993,1996
"68_1544989",21.6327333332151,-35.4066000000072,1989,1995
"68_1544993",21.84165,-35.065,1991,1999
"68_1544997",22.0335,-34.7524,1988,1998
"68_1544998",22.0818,-34.686,1996,2000
"68_1545003",22.3235,-34.242,1992,1994
"68_1545705",21.02825,-36.44065,1993,1998
"68_1545711",21.30255,-36.0295,1996,1999
"68_1545714",21.4707,-35.75725,1998,2000
"68_1545716",21.6108,-35.61675,1994,1996
"68_1545717",21.6524,-35.56465,1992,1995
"68_1545725",22.0640999999756,-34.8948999997082,1988,1998
"68_1545728",22.1675,-34.67075,1991,1999
"68_1545731",22.354,-34.407,1992,1994
"68_1546442",21.49625,-35.9235,1998,2000
"68_1546444",21.6111000036542,-35.7764999999237,1990,1996
"68_1546451",21.9492666672114,-35.2169333336786,1993,1999
"68_1546454",22.10815,-35.01025,1988,1996
"68_1546456",22.20415,-34.83485,1991,1999
"68_1546459",22.383,-34.574,1992,1994
"68_1547170",21.5285,-36.0955,1998,2000
"68_1547179",21.95465,-35.4009,1994,1999
"68_1547182",22.1426000000232,-35.1412000007218,1988,1996
"68_1547194",22.71175,-34.20915,1990,1994
"68_1547898",21.55175,-36.2524,1998,2000
"68_1547902",21.71715,-35.9001,1992,1995
"68_1547907",21.96215,-35.55875,1991,1999
"68_1547910",22.185,-35.2864,1988,1996
"68_1547911",22.15155,-35.22075,1998,2000
"68_1547913",22.28675,-35.04175,1994,1999
"68_1548639",22.1944000000232,-35.3793000005804,1988,1998
"68_1548641",22.3168,-35.2101,1994,1999
"68_1548651",22.7959,-34.40235,1991,1994
"68_1548655",23.0106749997472,-34.1133749999828,1988,1999
"68_1549356",21.6765,-36.4249,1993,1998
"68_1549367",22.2248500001579,-35.5149250000143,1988,2000
"68_1549379",22.83385,-34.5659,1991,1994
"68_1549383",23.0377666666576,-34.2735000000131,1988,1996
"68_1550095",22.2628333329182,-35.6894000003613,1988,2000
"68_1550096",22.26925,-35.6032,1988,1996
"68_1550107",22.86585,-34.70675,1991,1994
"68_1550111",23.0850249999033,-34.4339499999946,1988,1996
"68_1550839",23.1042666666657,-34.6029333333328,1992,1996
"68_1550843",23.3125,-34.28075,1990,1993
"68_1551569",23.14475,-34.58145,1988,1999
"68_1552296",23.16985,-34.7805,1988,1992
"68_1552300",23.34135,-34.44215,1990,1993
"68_1552306",23.7,-34.01085,1989,1995
"68_1553024",23.175,-34.9449,1992,1996
"68_1553028",23.3716,-34.6075,1990,1993
"68_1553756",23.4095,-34.76875,1990,1993
"68_1553764",23.7632333323109,-34.1778666665211,1989,1995
"68_1553765",23.8240999994644,-34.0527333332871,1990,1994
"68_1554492",23.8108999975591,-34.3306666666751,1989,1995
"68_1555220",23.81375,-34.49175,1989,1995
"68_1555949",23.89225,-34.52165,1990,1994
"68_1556676",23.91535,-34.8114,1989,1995
"68_1556677",23.917,-34.69115,1990,1994
"68_1556683",24.2206,-34.2466,1988,1996
"68_1561062",24.8969999991882,-34.2753333348803,1994,1996
"68_1561790",24.93615,-34.4638,1994,1996
"68_1563255",25.36525,-34.04435,1994,1996
"68_1563979",25.25225,-34.48635,1993,1995
"68_1564714",25.60515,-34.06475,1989,1999
"68_1565442",25.6416,-34.21965,1989,1999
"68_1566170",25.67815,-34.3818,1989,1999
"68_1567631",25.919,-34.32325,1994,1996
"68_1570558",26.7167666666205,-33.707766666665,1989,1996
"68_1571286",26.7545,-33.86775,1994,1996
"68_1572014",26.77565,-34.0359,1994,1996
"69_537919",-3.22,59.105,1999,2002
"69_539378",-3.21,58.925,1999,2001
"69_539379",-3.04000000000001,58.925,1999,2002
"69_53939",-0.899999999999995,60.535,1999,2002
"69_541568",-3.02999999999999,58.655,1999,2002
"69_550297",-7.2,57.7,1999,2002
"69_550298",-7.03,57.7,1999,2002
"69_551028",-7.02,57.61,1999,2002
"69_551754",-7.51,57.5,1999,2002
"69_551759",-6.68,57.54,1999,2001
"69_553214",-7.48,57.33,1999,2002
"69_553218",-6.82,57.35,2000,2003
"69_553977",-2.16,57,1999,2002
"69_55399",-1.09000000000001,60.365,1998,2002
"69_554698",-3.48,56.99,1998,2001
"69_559055",-6.72,56.55,1999,2002
"69_561251",-5.55000000000004,56.275,1999,2002
"69_56126",-1.45,60.59,1998,2002
"69_56128",-1.27,60.41,1998,2002
"69_56129",-1.27,60.32,1999,2002
"69_561986",-4.73,56.16,1998,2001
"69_562708",-5.86,56.13,1999,2001
"69_562709",-5.7,56.13,1999,2001
"69_563439",-5.685,55.995,1999,2001
"69_563444",-4.88,55.97,1999,2001
"69_563463",-2.15999999999999,55.785,1998,2000
"69_564174",-4.87,55.88,1999,2001
"69_564177",-4.4,55.89,1999,2001
"69_564180",-4.07,55.81,2000,2002
"69_564902",-5.19,55.79,2000,2002
"69_564906",-4.54499999999997,55.755,1999,2002
"69_565641",-3.74,55.64,1999,2002
"69_565643",-3.43,55.64,1999,2001
"69_566376",-2.95,55.47,2000,2002
"69_567830",-3.73,55.325,1999,2002
"69_56857",-1.45,60.41,1998,2002
"69_56858",-1.45,60.32,1998,2002
"69_56860",-1.28,60.095,1998,2002
"69_569265",-7.21,55.29,1999,2002
"69_569284",-4.51,55.17,1999,2002
"69_570741",-4.81,54.99,2000,2002
"69_571488",-2.15,54.84,2000,2002
"69_573680",-1.38,54.57,1999,2001
"69_574388",-4.94,54.62,2000,2002
"69_57588",-1.46,60.23,1999,2002
"69_577332",-0.46,54.2,1999,2002
"69_578792",-0.32,54.02,2000,2002
"69_58317",-1.64,60.23,1999,2002
"69_58319",-1.46,60.05,1999,2002
"69_58320",-1.46,59.96,1999,2002
"69_583835",-10.26,53.56,1999,2001
"69_584565",-10.1,53.48,1999,2001
"69_585321",-6.35,53.3,1998,2002
"69_585340",-3.05,53.4,2000,2002
"69_586794",-3.86499999999999,53.21,2000,2002
"69_591184",-1.55,52.77,1999,2002
"69_595504",-10.62,52.03,1999,2001
"69_597008",-3.31,52.14,1999,2002
"69_597726",-5.12999999999999,52.01,1999,2001
"69_599913",-5.33,51.83,1995,2001
"69_600615",-9.72,51.51,1999,2001
"69_600680",0.89,51.75,2000,2002
"69_601371",-5.32,51.65,1998,2001
"69_601375",-4.74,51.66,1999,2001
"69_601407",0.45,51.67,2000,2002
"69_602076",-9.29,51.42,1999,2001
"69_610874",-1.92499999999998,50.7,1999,2001
"69_611598",-2.77000000000001,50.61,1999,2001
"69_612321",-3.69,50.51,2000,2002
"69_612332",-2,50.52,1999,2001
"69_613052",-3.55,50.42,2000,2002
"69_613775",-4.52,50.32,1999,2001
"70_1067161",4,51,1983,1996
"71_2175938",39.48415,65.93165,2000,2003
"71_2175956",35.6883,66.105,1998,2001
"71_2176689",34.9967,66.2017,1998,2001
"71_2177422",34.245,66.36335,1998,2001
"71_2177425",33.73085,66.3475,1998,2003
"71_2178151",34.3585,66.42075,1998,2001
"71_2178880",34.5067,66.4783,1998,2001
"71_2212487",19.0012,69.3667,1997,2001
"71_2212490",18.21,69.3,1997,2001
"71_2213214",19.5,69.49,1997,2001
"71_2254010",31.98235,74.80255,1993,1999
"72_2175940",39.071633330533,65.9755666658355,2000,2003
"72_2175956",35.6858,66.1025,1998,2001
"72_2177423",34.2333,66.35,1998,2001
"72_2178125",39.9583,66.175,1998,2003
"72_2178151",34.4055666560319,66.4355666663232,1998,2001
"72_2178152",34.35,66.40835,1998,2001
"72_2178880",34.5067,66.4783,1999,2001
"77_1072084",-5.18250000004178,36.3525000000689,2000,2002
"77_1072813",-5.1362200000685,36.2829600004925,2000,2002
"77_1075734",-4.60900000000001,36.411,1999,2002
"77_1077196",-4.30870000006716,36.581733333349,2000,2002
"77_1079387",-3.86129999948034,36.6351750001461,1999,2002
"77_1084496",-3.0625,36.57785,1999,2002
"77_1086686",-2.67442857140453,36.6296714287234,1999,2002
"77_1087417",-2.53392000047932,36.7327200003653,1999,2002
"77_1088148",-2.35745000000002,36.7848,1999,2002
"77_1088877",-2.28099999961148,36.7383500001006,1999,2002
"77_1091068",-1.81849999999999,36.8124,1999,2002
"77_1091074",-1.60990000000001,37.282,2000,2002
"77_1091806",-1.2970999999714,37.4432499999461,1999,2002
"77_1091842",0.517499998713204,40.3038199999731,2000,2002
"77_1092537",-1.14356666671389,37.5102000000145,1999,2002
"77_1092567",0.420833333337433,39.870666666692,1999,2002
"77_1092569",0.478825000006698,40.0452749999965,2000,2002
"77_1093297",0.504600000018641,39.9372333333683,1999,2002
"77_1093298",0.544300000012007,39.9954800002407,1999,2002
"77_1094006",-0.447500000467654,38.2698000013777,1999,2002
"77_1094030",0.817550000058987,40.1399999995809,1999,2002
"77_1094032",0.904150000021137,40.3244249999998,2000,2002
"77_1094037",1.16633333444892,40.6717666664966,2000,2002
"77_1094038",1.24304999999997,40.79455,2000,2002
"77_1094731",-0.611133333380082,37.8773999999943,2000,2002
"77_1094734",-0.436133333005398,38.1086000007999,2000,2002
"77_1094736",-0.353833333114524,38.2537666668235,1999,2002
"77_1094760",0.915000000644273,40.101799999997,1999,2002
"77_1094763",1.10526000010515,40.3555999999774,2000,2002
"77_1095461",-0.443533332330076,37.8743333333902,1999,2002
"77_1095474",0.180549999789117,38.8765250000337,1999,2002
"77_1095487",0.888940000745448,39.9074199999465,2000,2002
"77_1095492",1.19170000019097,40.289199999965,1999,2002
"77_1095504",1.84792499924097,41.1950750000546,1999,2002
"77_1096200",0.10004999992999,38.5936749999782,1999,2002
"77_1096202",0.264916666714775,38.7323999998603,1999,2002
"77_1096222",1.25154999999997,40.29575,2000,2002
"77_1096931",0.32657142897012,38.6509428569059,1999,2002
"77_1096964",2.07444999999996,41.24135,2000,2002
"77_1096965",2.1559000004602,41.2822000000698,2000,2002
"77_1097697",2.41973333387114,41.4355666661949,1999,2002
"77_1098424",2.37904999999996,41.22285,2000,2002
"77_1098425",2.37719999999998,41.2805,2000,2002
"77_1099853",0.923833334906617,38.8135000000101,1999,2002
"77_1099854",0.991160000012209,38.8978000003947,1999,2002
"77_1099892",3.12959999999998,41.80175,2000,2002
"78_1081086",11.33,54.55,1982,2004
"78_1082540",11.18,54.11,1992,1995
"78_1083272",11.55,54.32,1983,2004
"78_1083999",11.37,54.03,1992,1994
"78_1084730",11.75,54.18,1994,2005
"78_1086190",12.09,54.22,1993,2005
"78_1087655",12.79,54.73,1980,2004
"78_1089847",13.5,54.93,1983,2001
"78_1092767",14.08,55,1980,2004
"78_1093493",13.95,54.71,1980,1994
"78_1094952",14.28,54.63,1980,2004
"78_1598654",15.98,55.25,1980,2004
"78_1608862",18.4,55.55,1980,1988
"81_548134",-3.14071200031933,57.7718599999992,2004,2008
"81_548135",-2.96474666523238,57.788933332676,2001,2010
"81_548136",-2.82644666561747,57.7883555550113,2001,2010
"81_548137",-2.67842666771763,57.781399998591,2000,2009
"81_548138",-2.51304666566432,57.764933331259,2001,2010
"81_548139",-2.33251799834895,57.7489499992387,2001,2010
"81_548140",-2.20876667162516,57.7385416665838,2001,2010
"81_548141",-2.05160545534142,57.7295090883243,2002,2008
"81_548862",-3.34110749506918,57.7331000000143,1998,2010
"81_548863",-3.20570285211689,57.7344142857274,1997,2010
"81_548864",-3.07108076836645,57.7017384588048,1997,2010
"81_548865",-2.90881444184863,57.7155888885388,1997,2010
"81_548866",-2.74135499534679,57.7180214284221,1997,2010
"81_548867",-2.59650615238202,57.6992999998627,2000,2010
"81_548868",-2.43866153709355,57.6977307690745,1999,2010
"81_548869",-2.28656692419906,57.7027153844862,1999,2010
"81_548870",-2.16456500387842,57.6959166665841,2001,2009
"81_548871",-1.96334000003413,57.6941666666499,2005,2008
"81_549593",-3.13836142854816,57.6856571428518,1997,2010
"81_549594",-3.01199999969081,57.678366666667,1997,2006
"84_1644444",33.4324166643988,44.5371500007905,1967,2003
"84_1644445",33.4247142843623,44.5904571428533,1967,2005
"84_1645174",33.5056250000001,44.623275,1997,2005
"85_1063521",3.81333,51.7906,1995,2002
"85_1063528",4.35444500001341,52.2811249999392,1993,2002
"85_1063545",5.63,53.5053,1998,2002
"85_1063550",5.98333,53.8583,1998,2000
"85_1064276",5.82694,53.6111,1995,1998
"85_1064281",6.3106466666666,53.9540666666666,1992,2002
"85_1065006",5.99806,53.5428,1995,2003
"85_1065007",6.10694,53.6247,1995,2002
"85_1065736",6.18513999999999,53.53705,1995,2002
"85_1067197",6.55981666664435,53.5807333333339,1992,2002
"85_565690",4.38,55.3067,2000,2003
"85_566414",3.5,55.2611,1995,2001
"85_567142",3.15722,55.1706,1996,2000
"85_567144",3.64167,55.1667,1995,2003
"85_568605",4,55,1995,2002
"85_569329",3.03249999702165,54.9855666671547,1992,2003
"85_570060",3.29499999999817,54.8620333333329,1993,1999
"85_570790",3.36667,54.8233,1995,2002
"85_571520",3.5,54.75,2000,2003
"85_571526",4.53333,54.65,1996,2000
"85_572975",2.93333,54.5611,1995,2002
"85_573705",3,54.5111,1995,2003
"85_573713",4.35556,54.475,1996,2003
"85_575168",3.64167,54.3083,1995,2003
"85_575181",5.9,54.1889,1996,2002
"85_575908",5.54167,54.1917,1995,2002
"85_576631",4.36177399652981,54.1550399999877,1992,2003
"85_577363",4.91667,54.0194,1996,2003
"85_578081",2.86417,54.0944,1995,2002
"85_578092",4.79167,53.9222,1995,2001
"85_578094",5.17778,53.925,1997,2003
"85_579546",3.87333,53.8586,2000,2002
"85_579547",4.15167,53.845,1995,2002
"85_580281",4.9,53.7444,1995,2000
"85_581003",3.63056,53.7556,1995,2002
"85_581008",4.50062749999997,53.7037499999982,1992,2001
"85_581011",4.94916499999998,53.6507,1993,2003
"85_581736",4.27694,53.6278,1995,2003
"85_582466",4.39180499999997,53.5158,1997,2002
"85_583187",3.00036999999993,53.4994666666649,1992,2000
"85_583189",3.30583,53.525,1999,2002
"85_583190",3.49611,53.5111,2000,2003
"85_583200",5.15312749999875,53.4179249999983,1993,2003
"85_586113",4.33221999999998,53.0982,1995,1997
"85_586845",4.68889,53.0564,2000,2002
"85_589024",3.28889,52.8981,1996,2002
"85_589033",4.66667,52.8333,1995,1999
"85_589755",3.5,52.75,1995,1999
"85_589757",3.82090499996713,52.7545249998912,1993,2003
"85_591220",4.53056,52.5472,1999,2001
"85_591944",3.55284749825961,52.5576250005721,1995,1999
"85_593406",4.07930749324791,52.3878499999993,1992,2001
"85_595594",4.1014999995934,52.1596600000339,1997,1999
"85_597774",2.68215249999864,51.9583249999992,1992,1996
"85_597781",3.92041749999999,51.92235,1995,2003
"85_600696",3.3882399999999,51.6187666666663,1992,2003
"86_1624749",30.3333,43.75,1992,1994
"86_1628416",29.9833399999997,45.5234000001024,1986,1992
"86_1629126",30.99165,44,1992,1994
"86_1630606",30.3333,45.8,1992,1994
"86_1632049",31.19165,44.5,1992,1994
"86_1633495",31.99165,43.5,1992,1994
"86_1633519",30.9944333333508,45.4833333333329,1992,1994
